PheCode	Phenotype	Ethnicity	Prevalence	Cases	Controls
279.1	Immunity deficiency	Bangladeshi	0.0	0.0	235.0
279.11	Deficiency of humoral immunity	Bangladeshi	0.0	0.0	235.0
277.2	Other disorders of purine and pyrimidine metabolism	Bangladeshi	0.0	0.0	233.0
279.8	Other specified disorders involving the immune mechanism	Bangladeshi	0.0	0.0	235.0
697.0	Sarcoidosis	Bangladeshi	1.29	3.0	230.0
270.31	Polyclonal hypergammaglobulinemia	Bangladeshi	0.0	0.0	233.0
279.0	Disorders involving the immune mechanism	Bangladeshi	0.0	0.0	235.0
244.5	Congenital hypothyroidism	Bangladeshi	0.0	0.0	225.0
240.0	Simple and unspecified goiter	Bangladeshi	0.0	0.0	225.0
241.2	Nontoxic multinodular goiter	Bangladeshi	0.88	2.0	225.0
244.2	Acquired hypothyroidism	Bangladeshi	0.0	0.0	225.0
244.1	Secondary hypothyroidism	Bangladeshi	0.88	2.0	225.0
246.0	Other disorders of thyroid	Bangladeshi	0.0	0.0	225.0
348.7	Coma	Bangladeshi	0.0	0.0	225.0
244.4	Hypothyroidism NOS	Bangladeshi	2.6	6.0	225.0
241.1	Nontoxic uninodular goiter	Bangladeshi	0.88	2.0	225.0
241.0	Nontoxic nodular goiter	Bangladeshi	0.0	0.0	225.0
242.0	Thyrotoxicosis with or without goiter	Bangladeshi	0.44	1.0	225.0
242.1	Graves' disease	Bangladeshi	0.0	0.0	225.0
242.2	Toxic multinodular goiter	Bangladeshi	0.0	0.0	225.0
253.1	Pituitary hyperfunction	Bangladeshi	0.0	0.0	232.0
245.0	Thyroiditis	Bangladeshi	0.0	0.0	225.0
245.1	Thyroiditis, acute and subacute	Bangladeshi	0.0	0.0	225.0
245.2	Chronic thyroiditis	Bangladeshi	0.0	0.0	225.0
245.21	Chronic lymphocytic thyroiditis	Bangladeshi	0.0	0.0	225.0
250.1	Type 1 diabetes	Bangladeshi	3.03	5.0	160.0
250.11	Type 1 diabetes with ketoacidosis	Bangladeshi	0.0	0.0	160.0
250.12	Type 1 diabetes with renal manifestations	Bangladeshi	0.0	0.0	160.0
250.23	Type 2 diabetes with ophthalmic manifestations	Bangladeshi	4.76	8.0	160.0
250.7	Diabetic retinopathy	Bangladeshi	3.43	8.0	225.0
250.13	Type 1 diabetes with ophthalmic manifestations	Bangladeshi	0.62	1.0	160.0
250.14	Type 1 diabetes with neurological manifestations	Bangladeshi	0.0	0.0	160.0
250.24	Type 2 diabetes with neurological manifestations	Bangladeshi	0.62	1.0	160.0
443.7	Peripheral angiopathy in diseases classified elsewhere	Bangladeshi	0.0	0.0	231.0
250.2	Type 2 diabetes	Bangladeshi	31.33	73.0	160.0
250.21	Type 2 diabetes with ketoacidosis	Bangladeshi	0.0	0.0	160.0
250.22	Type 2 diabetes with renal manifestations	Bangladeshi	1.23	2.0	160.0
260.2	severe protein-calorie malnutrition	Bangladeshi	0.0	0.0	226.0
249.0	Secondary diabetes mellitus	Bangladeshi	0.0	0.0	160.0
251.1	Hypoglycemia	Bangladeshi	1.24	2.0	159.0
251.0	Other disorders of pancreatic internal secretion	Bangladeshi	0.0	0.0	232.0
251.8	Abnormality of secretion of glucagon or gastrin	Bangladeshi	0.0	0.0	232.0
252.2	Hypoparathyroidism	Bangladeshi	0.43	1.0	232.0
275.5	Disorders of calcium/phosphorus metabolism	Bangladeshi	0.43	1.0	234.0
252.1	Hyperparathyroidism	Bangladeshi	0.43	1.0	232.0
252.0	Disorders of parathyroid gland	Bangladeshi	0.0	0.0	232.0
253.11	Acromegaly and gigantism	Bangladeshi	0.0	0.0	232.0
253.7	Other disorders of neurohypophysis	Bangladeshi	0.0	0.0	232.0
253.2	Pituitary hypofunction	Bangladeshi	0.0	0.0	232.0
258.0	Iatrogenic endocrine disorders	Bangladeshi	0.0	0.0	232.0
253.3	Diabetes insipidus	Bangladeshi	0.0	0.0	232.0
253.0	Disorders of the pituitary gland and its hypothalamic control	Bangladeshi	0.0	0.0	232.0
255.11	Cushing's syndrome	Bangladeshi	0.0	0.0	232.0
255.3	Adrenogenital disorders	Bangladeshi	0.0	0.0	232.0
255.12	Hyperaldosteronism	Bangladeshi	0.0	0.0	232.0
255.1	Adrenal hyperfunction	Bangladeshi	0.0	0.0	232.0
255.21	Glucocorticoid deficiency	Bangladeshi	0.0	0.0	232.0
255.13	Medulloadrenal hyperfunction	Bangladeshi	0.0	0.0	232.0
255.0	Disorders of adrenal glands	Bangladeshi	0.0	0.0	232.0
256.0	Ovarian dysfunction	Bangladeshi	0.0	0.0	232.0
256.4	Polycystic ovaries	Bangladeshi	0.0	0.0	232.0
627.5	Premature menopause and other ovarian failure	Bangladeshi	0.0	0.0	219.0
257.0	Testicular dysfunction	Bangladeshi	0.0	0.0	232.0
257.1	Testicular hypofunction	Bangladeshi	0.0	0.0	232.0
259.3	Delay in sexual development and puberty NEC	Bangladeshi	0.0	0.0	232.0
259.0	Other endocrine disorders	Bangladeshi	0.0	0.0	232.0
254.0	Diseases of thymus gland	Bangladeshi	0.0	0.0	232.0
259.2	Carcinoid syndrome	Bangladeshi	0.0	0.0	232.0
260.22	Nutritional marasmus	Bangladeshi	0.0	0.0	226.0
263.0	Other nutritional deficiency	Bangladeshi	0.0	0.0	226.0
260.0	Protein-calorie malnutrition	Bangladeshi	0.0	0.0	226.0
261.1	Vitamin A deficiency	Bangladeshi	0.0	0.0	226.0
261.2	Vitamin B-complex deficiencies	Bangladeshi	0.88	2.0	226.0
261.3	Vitamin C deficiencies	Bangladeshi	0.0	0.0	226.0
261.4	Vitamin D deficiency	Bangladeshi	2.16	5.0	226.0
261.41	Rickets or osteomalacia	Bangladeshi	0.0	0.0	226.0
261.0	Vitamin deficiency	Bangladeshi	0.0	0.0	226.0
262.0	Mineral deficiency NEC	Bangladeshi	1.31	3.0	226.0
278.3	Localized adiposity	Bangladeshi	0.0	0.0	232.0
278.1	Obesity	Bangladeshi	1.69	4.0	232.0
513.3	Hypoventilation	Bangladeshi	0.0	0.0	236.0
278.0	Overweight, obesity and other hyperalimentation	Bangladeshi	0.0	0.0	232.0
270.1	Disturbances of amino-acid transport	Bangladeshi	0.0	0.0	233.0
270.12	Phenylketonuria [PKU]	Bangladeshi	0.0	0.0	233.0
277.5	Other disorders of lipoid metabolism	Bangladeshi	0.85	2.0	233.0
270.11	Disturbances of sulphur-bearing amino-acid metabolism	Bangladeshi	0.0	0.0	233.0
270.21	Disorders of urea cycle metabolism	Bangladeshi	0.0	0.0	233.0
270.2	Disorders of amino-acid metabolism	Bangladeshi	0.0	0.0	233.0
271.3	Intestinal disaccharidase deficiencies and disaccharide malabsorption	Bangladeshi	0.42	1.0	235.0
271.9	Other disorders of carbohydrate transport and metabolism	Bangladeshi	0.0	0.0	235.0
331.0	Other cerebral degenerations	Bangladeshi	0.0	0.0	225.0
277.51	Lipoprotein disorders	Bangladeshi	0.0	0.0	233.0
272.11	Hypercholesterolemia	Bangladeshi	27.78	65.0	169.0
272.12	Hyperglyceridemia	Bangladeshi	0.0	0.0	169.0
272.13	Mixed hyperlipidemia	Bangladeshi	0.59	1.0	169.0
272.14	Hyperchylomicronemia	Bangladeshi	0.0	0.0	169.0
272.1	Hyperlipidemia	Bangladeshi	5.59	10.0	169.0
272.9	Unspecified disorder of lipoid metabolism	Bangladeshi	1.17	2.0	169.0
790.6	Other abnormal blood chemistry	Bangladeshi	2.12	5.0	231.0
277.1	Disorders of porphyrin metabolism	Bangladeshi	0.0	0.0	233.0
277.4	Disorders of bilirubin excretion	Bangladeshi	0.0	0.0	233.0
275.0	Disorders of mineral metabolism	Bangladeshi	0.0	0.0	234.0
275.2	Disorders of copper metabolism	Bangladeshi	0.0	0.0	234.0
275.1	Disorders of iron metabolism	Bangladeshi	0.0	0.0	234.0
275.53	Disorders of phosphorus metabolism	Bangladeshi	0.0	0.0	234.0
275.3	Disorders of magnesium metabolism	Bangladeshi	0.43	1.0	234.0
499.0	Cystic fibrosis	Bangladeshi	0.0	0.0	236.0
270.33	Amyloidosis	Bangladeshi	0.0	0.0	233.0
276.5	Hypovolemia	Bangladeshi	2.22	5.0	220.0
276.11	Hyperosmolality and/or hypernatremia	Bangladeshi	0.45	1.0	220.0
276.12	Hyposmolality and/or hyponatremia	Bangladeshi	2.65	6.0	220.0
276.41	Acidosis	Bangladeshi	0.9	2.0	220.0
276.42	Alkalosis	Bangladeshi	0.0	0.0	220.0
276.4	Acid-base balance disorder	Bangladeshi	0.0	0.0	220.0
276.13	Hyperpotassemia	Bangladeshi	0.45	1.0	220.0
276.14	Hypopotassemia	Bangladeshi	0.9	2.0	220.0
276.6	Fluid overload	Bangladeshi	0.9	2.0	220.0
276.1	Electrolyte imbalance	Bangladeshi	0.0	0.0	220.0
258.1	Postablative ovarian failure	Bangladeshi	0.0	0.0	232.0
290.1	Dementias	Bangladeshi	0.44	1.0	228.0
290.11	Alzheimer's disease	Bangladeshi	0.44	1.0	228.0
290.16	Vascular dementia	Bangladeshi	0.0	0.0	228.0
333.3	Tics and choreas	Bangladeshi	0.0	0.0	225.0
290.12	Dementia with cerebral degenerations	Bangladeshi	0.0	0.0	228.0
290.3	Other persistent mental disorders due to conditions classified elsewhere	Bangladeshi	0.0	0.0	228.0
290.2	Delirium due to conditions classified elsewhere	Bangladeshi	0.87	2.0	228.0
291.4	Specific nonpsychotic mental disorders due to brain damage	Bangladeshi	0.0	0.0	228.0
295.3	Psychosis	Bangladeshi	0.0	0.0	200.0
291.1	Transient mental disorders due to conditions classified elsewhere	Bangladeshi	0.44	1.0	228.0
296.0	Mood disorders	Bangladeshi	0.5	1.0	200.0
300.1	Anxiety disorder	Bangladeshi	3.85	8.0	200.0
292.2	Mild cognitive impairment	Bangladeshi	0.44	1.0	228.0
290.0	Delirium dementia and amnestic and other cognitive disorders	Bangladeshi	0.0	0.0	228.0
316.0	Substance addiction and disorders	Bangladeshi	0.49	1.0	204.0
317.0	Alcohol-related disorders	Bangladeshi	0.49	1.0	204.0
317.1	Alcoholism	Bangladeshi	0.0	0.0	204.0
318.0	Tobacco use disorder	Bangladeshi	13.56	32.0	204.0
295.1	Schizophrenia	Bangladeshi	0.5	1.0	200.0
296.22	Major depressive disorder	Bangladeshi	0.0	0.0	200.0
301.1	Schizoid personality disorder	Bangladeshi	0.0	0.0	200.0
295.2	Paranoid disorders	Bangladeshi	0.5	1.0	200.0
296.1	Bipolar	Bangladeshi	0.5	1.0	200.0
301.0	Personality disorders	Bangladeshi	0.0	0.0	200.0
300.4	Dysthymic disorder	Bangladeshi	0.0	0.0	200.0
300.13	Phobia	Bangladeshi	0.99	2.0	200.0
300.12	Agorophobia, social phobia, and panic disorder	Bangladeshi	0.5	1.0	200.0
300.11	Generalized anxiety disorder	Bangladeshi	0.0	0.0	200.0
300.3	Obsessive-compulsive disorders	Bangladeshi	0.0	0.0	200.0
300.8	Acute reaction to stress	Bangladeshi	0.0	0.0	200.0
300.9	Posttraumatic stress disorder	Bangladeshi	0.0	0.0	200.0
304.0	Adjustment reaction	Bangladeshi	0.0	0.0	200.0
303.1	Dissociative disorder	Bangladeshi	0.0	0.0	200.0
303.0	Psychogenic and somatoform disorders	Bangladeshi	0.0	0.0	200.0
295.0	Schizophrenia and other psychotic disorders	Bangladeshi	0.0	0.0	200.0
303.4	Somatoform disorder	Bangladeshi	0.0	0.0	200.0
303.3	Psychogenic disorder	Bangladeshi	0.5	1.0	200.0
300.0	Anxiety, phobic and dissociative disorders	Bangladeshi	0.0	0.0	200.0
306.0	Other mental disorder	Bangladeshi	10.31	23.0	200.0
305.2	Eating disorder	Bangladeshi	0.0	0.0	200.0
305.21	Anorexia nervosa	Bangladeshi	0.0	0.0	200.0
327.0	Sleep disorders	Bangladeshi	1.29	3.0	230.0
327.4	Insomnia	Bangladeshi	0.0	0.0	230.0
327.1	Hypersomnia	Bangladeshi	0.0	0.0	230.0
327.6	Circadian rhythm sleep disorder	Bangladeshi	0.0	0.0	230.0
327.5	Parasomnia	Bangladeshi	0.0	0.0	230.0
302.0	Sexual and gender identity disorders	Bangladeshi	0.5	1.0	200.0
302.1	Decreased libido	Bangladeshi	0.0	0.0	200.0
605.0	Erectile dysfunction [ED]	Bangladeshi	0.89	2.0	223.0
301.2	Antisocial/borderline personality disorder	Bangladeshi	0.5	1.0	200.0
312.3	Impulse control disorder	Bangladeshi	0.0	0.0	235.0
315.0	Develomental delays and disorders	Bangladeshi	0.42	1.0	235.0
315.3	Mental retardation	Bangladeshi	0.0	0.0	235.0
315.2	Speech and language disorder	Bangladeshi	0.0	0.0	235.0
315.1	Learning disorder	Bangladeshi	0.0	0.0	235.0
313.3	Autism	Bangladeshi	0.0	0.0	235.0
312.0	Conduct disorders	Bangladeshi	0.0	0.0	235.0
313.0	Pervasive developmental disorders	Bangladeshi	0.0	0.0	235.0
313.2	Tics and stuttering	Bangladeshi	0.0	0.0	235.0
344.0	Other paralytic syndromes	Bangladeshi	0.88	2.0	225.0
323.8	Encephalitis, non-infectious	Bangladeshi	0.42	1.0	235.0
325.0	Phlebitis and thrombophlebitis of intracranial venous sinuses	Bangladeshi	0.0	0.0	235.0
334.1	Spinocerebellar disease	Bangladeshi	0.0	0.0	225.0
334.2	Anterior horn cell disease	Bangladeshi	0.0	0.0	225.0
357.0	Inflammatory and toxic neuropathy	Bangladeshi	0.85	2.0	234.0
332.0	Parkinson's disease	Bangladeshi	0.44	1.0	225.0
349.0	Other and unspecified disorders of the nervous system	Bangladeshi	0.44	1.0	225.0
333.8	Other degenerative diseases of the basal ganglia	Bangladeshi	0.0	0.0	225.0
333.4	Torsion dystonia	Bangladeshi	0.0	0.0	225.0
333.0	Extrapyramidal disease and abnormal movement disorders	Bangladeshi	0.0	0.0	225.0
333.1	Essential tremor	Bangladeshi	0.44	1.0	225.0
333.2	Myoclonus	Bangladeshi	0.0	0.0	225.0
331.9	Cerebral degeneration, unspecified	Bangladeshi	0.0	0.0	225.0
334.0	Degenerative disease of the spinal cord	Bangladeshi	0.88	2.0	225.0
335.0	Multiple sclerosis	Bangladeshi	0.0	0.0	225.0
341.0	Other demyelinating diseases of central nervous system	Bangladeshi	0.0	0.0	225.0
323.2	Acute (transverse) myelitis	Bangladeshi	0.0	0.0	235.0
345.0	Epilepsy, recurrent seizures, convulsions	Bangladeshi	0.44	1.0	225.0
345.12	Partial epilepsy	Bangladeshi	0.44	1.0	225.0
345.1	Epilepsy	Bangladeshi	0.0	0.0	225.0
345.11	Generalized convulsive epilepsy	Bangladeshi	0.0	0.0	225.0
345.3	Convulsions	Bangladeshi	1.32	3.0	225.0
340.0	Migraine	Bangladeshi	1.3	3.0	228.0
340.1	Migrain with aura	Bangladeshi	0.44	1.0	228.0
339.0	Other headache syndromes	Bangladeshi	2.56	6.0	228.0
306.9	Tension headache	Bangladeshi	0.5	1.0	200.0
433.31	Transient cerebral ischemia	Bangladeshi	1.32	3.0	224.0
362.4	Retinal vascular changes and abnomalities	Bangladeshi	1.32	3.0	225.0
433.0	Cerebrovascular disease	Bangladeshi	0.44	1.0	224.0
327.41	Organic or persistent insomnia	Bangladeshi	0.0	0.0	230.0
291.8	Alteration of consciousness	Bangladeshi	0.0	0.0	228.0
327.3	Sleep apnea	Bangladeshi	1.71	4.0	230.0
347.0	Cataplexy and narcolepsy	Bangladeshi	0.0	0.0	225.0
352.1	Trigeminal nerve disorders [CN5]	Bangladeshi	0.0	0.0	232.0
352.2	Facial nerve disorders [CN7]	Bangladeshi	0.85	2.0	232.0
352.0	Disorders of other cranial nerves	Bangladeshi	0.0	0.0	232.0
353.0	Nerve root and plexus disorders	Bangladeshi	0.0	0.0	232.0
353.1	Nerve plexus lesions	Bangladeshi	0.0	0.0	232.0
353.2	Nerve root lesions	Bangladeshi	0.0	0.0	232.0
722.9	Other and unspecified disc disorder	Bangladeshi	0.43	1.0	230.0
907.0	Injuries to the nervous system	Bangladeshi	0.85	2.0	234.0
351.0	Other peripheral nerve disorders	Bangladeshi	0.85	2.0	232.0
355.0	Complex regional/central pain syndrome	Bangladeshi	0.0	0.0	232.0
356.0	Hereditary and idiopathic peripheral neuropathy	Bangladeshi	0.0	0.0	234.0
316.1	Polyneuropathy due to drugs	Bangladeshi	0.0	0.0	204.0
250.6	Polyneuropathy in diabetes	Bangladeshi	0.62	1.0	160.0
358.1	Myasthenia gravis	Bangladeshi	0.0	0.0	234.0
358.0	Myoneural disorders	Bangladeshi	0.0	0.0	234.0
359.2	Myopathy	Bangladeshi	0.0	0.0	234.0
359.1	Muscular dystrophies	Bangladeshi	0.0	0.0	234.0
343.0	Infantile cerebral palsy	Bangladeshi	0.0	0.0	225.0
342.0	Hemiplegia	Bangladeshi	0.88	2.0	225.0
337.0	Disorders of the autonomic nervous system	Bangladeshi	0.0	0.0	225.0
337.1	Peripheral autonomic neuropathy	Bangladeshi	0.0	0.0	225.0
752.2	Other specified congenital anomalies of nervous system	Bangladeshi	0.0	0.0	236.0
331.1	Hydrocephalus	Bangladeshi	0.44	1.0	225.0
348.4	Cerebral cysts	Bangladeshi	0.0	0.0	225.0
348.0	Other conditions of brain	Bangladeshi	0.0	0.0	225.0
348.2	Cerebral edema and compression of brain	Bangladeshi	0.0	0.0	225.0
798.1	Chronic fatigue syndrome	Bangladeshi	0.0	0.0	232.0
348.9	Other conditions of brain, NOS	Bangladeshi	0.0	0.0	225.0
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	Bangladeshi	0.0	0.0	224.0
371.3	Inflammation of eyelids	Bangladeshi	0.43	1.0	233.0
371.33	Noninfectious dermatoses of eyelid	Bangladeshi	0.0	0.0	233.0
374.0	Other disorders of eyelids	Bangladeshi	0.0	0.0	233.0
374.1	Ectropion or entropion	Bangladeshi	0.0	0.0	233.0
374.2	Lagophthalmos	Bangladeshi	0.0	0.0	233.0
374.3	Ptosis of eyelid	Bangladeshi	0.0	0.0	233.0
375.0	Disorders of lacrimal system	Bangladeshi	1.71	4.0	230.0
375.2	Epiphora	Bangladeshi	0.43	1.0	230.0
376.0	Disorders of the orbit	Bangladeshi	0.0	0.0	230.0
371.9	Chronic inflammatory disorders of orbit	Bangladeshi	0.0	0.0	233.0
242.3	Exophthalmos	Bangladeshi	0.0	0.0	225.0
369.5	Conjunctivitis, infectious	Bangladeshi	0.0	0.0	233.0
371.2	Conjunctivitis, noninfectious	Bangladeshi	0.0	0.0	233.0
372.0	Disorders of conjunctiva	Bangladeshi	0.43	1.0	233.0
695.22	Pemphigus and pemphigoid	Bangladeshi	0.0	0.0	230.0
371.0	Inflammation of the eye	Bangladeshi	0.0	0.0	233.0
379.0	Other disorders of eye	Bangladeshi	0.0	0.0	230.0
379.1	Scleritis and episcleritis	Bangladeshi	0.0	0.0	230.0
370.0	Keratitis	Bangladeshi	0.0	0.0	233.0
370.1	Corneal ulcer	Bangladeshi	0.0	0.0	233.0
370.3	Keratoconjunctivitis	Bangladeshi	0.0	0.0	233.0
364.1	Corneal opacity	Bangladeshi	0.0	0.0	230.0
364.0	Corneal opacity and other disorders of cornea	Bangladeshi	0.0	0.0	230.0
364.2	Corneal edema	Bangladeshi	0.0	0.0	230.0
364.4	Corneal degenerations	Bangladeshi	0.0	0.0	230.0
364.5	Corneal dystrophy	Bangladeshi	0.0	0.0	230.0
364.41	Keratoconus	Bangladeshi	0.0	0.0	230.0
360.0	Disorders of the globe	Bangladeshi	0.0	0.0	230.0
371.1	Uveitis, noninfectious or NOS	Bangladeshi	0.43	1.0	233.0
379.5	Disorders of iris and ciliary body	Bangladeshi	0.43	1.0	230.0
366.2	Senile cataract	Bangladeshi	3.6	8.0	214.0
379.3	Aphakia and other disorders of lens	Bangladeshi	0.43	1.0	230.0
366.0	Cataract	Bangladeshi	8.15	19.0	214.0
366.1	Nonsenile Cataract	Bangladeshi	0.0	0.0	214.0
366.3	Traumatic cataract	Bangladeshi	0.0	0.0	214.0
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Bangladeshi	0.0	0.0	230.0
363.3	Chorioretinal scars	Bangladeshi	0.0	0.0	230.0
363.4	Choroidal degenerations	Bangladeshi	0.0	0.0	230.0
361.1	Retinal detachment with retinal defect	Bangladeshi	0.0	0.0	230.0
361.2	Retinoschisis and retinal cysts	Bangladeshi	0.43	1.0	230.0
361.0	Retinal detachments and defects	Bangladeshi	0.0	0.0	230.0
362.0	Other retinal disorders	Bangladeshi	0.88	2.0	225.0
362.1	Retinopathy of prematurity	Bangladeshi	0.0	0.0	225.0
362.3	Other nondiabetic retinopathy	Bangladeshi	0.0	0.0	225.0
362.29	Macular degeneration (senile) of retina NOS	Bangladeshi	1.32	3.0	225.0
362.6	Peripheral retinal degenerations	Bangladeshi	0.0	0.0	225.0
362.7	Hereditary retinal dystrophies	Bangladeshi	0.0	0.0	225.0
362.8	Retinal hemorrhage/ischemia	Bangladeshi	0.0	0.0	225.0
362.31	Separation of retinal layers	Bangladeshi	0.0	0.0	225.0
365.0	Glaucoma	Bangladeshi	0.86	2.0	230.0
365.11	Primary open angle glaucoma	Bangladeshi	0.0	0.0	230.0
365.2	Primary angle-closure glaucoma	Bangladeshi	0.0	0.0	230.0
379.2	Disorders of vitreous body	Bangladeshi	0.0	0.0	230.0
360.2	Progressive myopia	Bangladeshi	0.0	0.0	230.0
360.3	Hypotony of eye	Bangladeshi	0.0	0.0	230.0
377.3	Optic neuritis/neuropathy	Bangladeshi	0.0	0.0	230.0
377.0	Disorders of optic nerve and visual pathways	Bangladeshi	0.0	0.0	230.0
377.1	Optic atrophy	Bangladeshi	0.0	0.0	230.0
378.5	Paralytic strabismus	Bangladeshi	0.0	0.0	230.0
378.0	Strabismus and other disorders of binocular eye movements	Bangladeshi	0.0	0.0	230.0
378.1	Strabismus (not specified as paralytic)	Bangladeshi	0.0	0.0	230.0
367.0	Disorders of refraction and accommodation; blindness and low vision	Bangladeshi	0.0	0.0	236.0
367.8	Hypermetropia	Bangladeshi	0.0	0.0	236.0
