PheCode	Phenotype	Age	Prevalence	Case	Controls
198.3	Secondary malignant neoplasm of digestive systems	35-44	0.16	79	48958
198.3	Secondary malignant neoplasm of digestive systems	45-54	0.32	425	131599
198.3	Secondary malignant neoplasm of digestive systems	55-64	0.62	1171	186859
198.3	Secondary malignant neoplasm of digestive systems	65-74	1.03	830	79863
402.0	Elevated blood pressure reading without diagnosis of hypertension	Total	0.56	2189	386883
402.0	Elevated blood pressure reading without diagnosis of hypertension	35-44	0.23	113	48283
402.0	Elevated blood pressure reading without diagnosis of hypertension	45-54	0.34	424	123857
402.0	Elevated blood pressure reading without diagnosis of hypertension	55-64	0.64	1010	157227
402.0	Elevated blood pressure reading without diagnosis of hypertension	65-74	1.1	642	57516
728.7	Fasciitis	Total	0.08	355	470973
728.7	Fasciitis	35-44	0.08	38	49561
728.7	Fasciitis	45-54	0.08	110	134801
728.7	Fasciitis	55-64	0.07	144	197937
728.7	Fasciitis	65-74	0.07	63	88674
681.7	Cellulitis and abscess of trunk	Total	0.18	873	484382
681.7	Cellulitis and abscess of trunk	35-44	0.14	68	50107
681.7	Cellulitis and abscess of trunk	45-54	0.16	219	137767
681.7	Cellulitis and abscess of trunk	55-64	0.18	377	204648
681.7	Cellulitis and abscess of trunk	65-74	0.23	209	91860
530.9	Heartburn	Total	0.66	2932	442592
530.9	Heartburn	35-44	0.42	202	48306
530.9	Heartburn	45-54	0.54	701	129474
530.9	Heartburn	55-64	0.74	1370	184543
530.9	Heartburn	65-74	0.81	659	80269
250.2	Type 2 diabetes	Total	5.95	29668	468659
250.2	Type 2 diabetes	35-44	1.94	993	50183
250.2	Type 2 diabetes	45-54	3.79	5349	135840
250.2	Type 2 diabetes	55-64	6.53	13768	196931
250.2	Type 2 diabetes	65-74	10.03	9558	85705
332.0	Parkinson's disease	Total	0.4	1921	480324
332.0	Parkinson's disease	35-44	0.03	13	50072
332.0	Parkinson's disease	45-54	0.11	152	137265
332.0	Parkinson's disease	55-64	0.41	839	202814
332.0	Parkinson's disease	65-74	1.01	917	90173
907.0	Injuries to the nervous system	Total	0.36	1796	498632
907.0	Injuries to the nervous system	35-44	0.37	188	51285
907.0	Injuries to the nervous system	45-54	0.36	511	141270
907.0	Injuries to the nervous system	55-64	0.36	760	210758
907.0	Injuries to the nervous system	65-74	0.35	337	95319
348.2	Cerebral edema and compression of brain	Total	0.09	421	480324
348.2	Cerebral edema and compression of brain	35-44	0.08	38	50072
348.2	Cerebral edema and compression of brain	45-54	0.08	106	137265
348.2	Cerebral edema and compression of brain	55-64	0.09	190	202814
348.2	Cerebral edema and compression of brain	65-74	0.1	87	90173
187.8	Neoplasm of uncertain behavior of male genital organs	Total	0.03	132	490679
187.8	Neoplasm of uncertain behavior of male genital organs	35-44	0.03	14	51331
187.8	Neoplasm of uncertain behavior of male genital organs	45-54	0.02	31	140865
187.8	Neoplasm of uncertain behavior of male genital organs	55-64	0.03	53	206707
187.8	Neoplasm of uncertain behavior of male genital organs	65-74	0.04	34	91776
528.11	Stomatitis and mucositis (ulcerative)	Total	0.12	603	492610
528.11	Stomatitis and mucositis (ulcerative)	35-44	0.07	34	50929
528.11	Stomatitis and mucositis (ulcerative)	45-54	0.12	163	139847
528.11	Stomatitis and mucositis (ulcerative)	55-64	0.13	278	207918
528.11	Stomatitis and mucositis (ulcerative)	65-74	0.14	128	93916
379.5	Disorders of iris and ciliary body	Total	0.11	561	488734
379.5	Disorders of iris and ciliary body	35-44	0.04	19	51015
379.5	Disorders of iris and ciliary body	45-54	0.06	84	139972
379.5	Disorders of iris and ciliary body	55-64	0.13	264	206218
379.5	Disorders of iris and ciliary body	65-74	0.21	194	91529
379.9	Pain, swelling or discharge of eye	Total	0.05	264	488734
379.9	Pain, swelling or discharge of eye	35-44	0.05	27	51015
379.9	Pain, swelling or discharge of eye	45-54	0.05	68	139972
379.9	Pain, swelling or discharge of eye	55-64	0.05	104	206218
379.9	Pain, swelling or discharge of eye	65-74	0.07	65	91529
480.11	Pneumococcal pneumonia	Total	2.01	9932	483389
480.11	Pneumococcal pneumonia	35-44	0.86	437	50666
480.11	Pneumococcal pneumonia	45-54	1.15	1617	138919
480.11	Pneumococcal pneumonia	55-64	2.11	4403	204018
480.11	Pneumococcal pneumonia	65-74	3.73	3475	89786
627.4	Premenopausal menorrhagia	Total	0.08	382	463077
627.4	Premenopausal menorrhagia	35-44	0.07	34	46571
627.4	Premenopausal menorrhagia	45-54	0.12	155	127615
627.4	Premenopausal menorrhagia	55-64	0.09	183	197475
627.4	Premenopausal menorrhagia	65-74	0.01	10	91416
698.0	Pruritus and related conditions	Total	0.23	1131	499297
698.0	Pruritus and related conditions	35-44	0.22	113	51360
698.0	Pruritus and related conditions	45-54	0.2	288	141493
698.0	Pruritus and related conditions	55-64	0.23	486	211032
698.0	Pruritus and related conditions	65-74	0.26	244	95412
368.3	Anisometropia	Total	0.05	248	495265
368.3	Anisometropia	35-44	0.01	5	51106
368.3	Anisometropia	45-54	0.01	21	140732
368.3	Anisometropia	55-64	0.06	126	209314
368.3	Anisometropia	65-74	0.1	96	94113
540.1	Appendicitis	Total	0.15	729	496614
540.1	Appendicitis	35-44	0.23	115	50933
540.1	Appendicitis	45-54	0.16	230	140571
540.1	Appendicitis	55-64	0.14	284	210058
540.1	Appendicitis	65-74	0.11	100	95052
172.2	Other non-epithelial cancer of skin	Total	3.2	15883	480841
172.2	Other non-epithelial cancer of skin	35-44	0.78	401	50860
172.2	Other non-epithelial cancer of skin	45-54	1.44	2030	139017
172.2	Other non-epithelial cancer of skin	55-64	3.55	7458	202373
172.2	Other non-epithelial cancer of skin	65-74	6.34	5994	88591
258.0	Iatrogenic endocrine disorders	Total	0.03	152	494804
258.0	Iatrogenic endocrine disorders	35-44	0.02	8	51011
258.0	Iatrogenic endocrine disorders	45-54	0.02	35	140504
258.0	Iatrogenic endocrine disorders	55-64	0.04	78	209124
258.0	Iatrogenic endocrine disorders	65-74	0.03	31	94165
599.6	Oliguria and anuria	Total	0.04	177	466682
599.6	Oliguria and anuria	35-44	0.01	5	49709
599.6	Oliguria and anuria	45-54	0.01	19	135292
599.6	Oliguria and anuria	55-64	0.04	82	196302
599.6	Oliguria and anuria	65-74	0.08	71	85379
110.11	Dermatophytosis of nail	Total	0.02	118	496017
110.11	Dermatophytosis of nail	35-44	0.01	6	51171
110.11	Dermatophytosis of nail	45-54	0.02	25	140941
110.11	Dermatophytosis of nail	55-64	0.03	59	209561
110.11	Dermatophytosis of nail	65-74	0.03	28	94344
512.8	Cough	Total	0.94	4601	486150
512.8	Cough	35-44	0.61	309	50588
512.8	Cough	45-54	0.68	945	138876
512.8	Cough	55-64	1.01	2094	205135
512.8	Cough	65-74	1.35	1253	91551
427.5	Arrhythmia (cardiac) NOS	Total	0.31	1407	458792
427.5	Arrhythmia (cardiac) NOS	35-44	0.1	48	50067
427.5	Arrhythmia (cardiac) NOS	45-54	0.15	206	135573
427.5	Arrhythmia (cardiac) NOS	55-64	0.33	646	192722
427.5	Arrhythmia (cardiac) NOS	65-74	0.63	507	80430
568.0	Other disorders of peritoneum	Total	0.07	351	469177
568.0	Other disorders of peritoneum	35-44	0.05	26	49335
568.0	Other disorders of peritoneum	45-54	0.07	88	134325
568.0	Other disorders of peritoneum	55-64	0.08	156	197667
568.0	Other disorders of peritoneum	65-74	0.09	81	87850
960.2	Allergy/adverse effect of penicillin	Total	4.9	23757	461001
960.2	Allergy/adverse effect of penicillin	35-44	3.73	1866	48200
960.2	Allergy/adverse effect of penicillin	45-54	4.27	5886	131857
960.2	Allergy/adverse effect of penicillin	55-64	5.06	10372	194526
960.2	Allergy/adverse effect of penicillin	65-74	6.12	5633	86418
701.2	Scar conditions and fibrosis of skin	Total	0.63	3116	493586
701.2	Scar conditions and fibrosis of skin	35-44	0.51	262	50956
701.2	Scar conditions and fibrosis of skin	45-54	0.55	774	140101
701.2	Scar conditions and fibrosis of skin	55-64	0.66	1389	208483
701.2	Scar conditions and fibrosis of skin	65-74	0.73	691	94046
512.7	Shortness of breath	Total	1.88	9301	486150
512.7	Shortness of breath	35-44	1.04	532	50588
512.7	Shortness of breath	45-54	1.31	1839	138876
512.7	Shortness of breath	55-64	1.99	4161	205135
512.7	Shortness of breath	65-74	2.94	2769	91551
573.0	Other disorders of liver	Total	0.52	2533	486179
573.0	Other disorders of liver	35-44	0.24	123	50688
573.0	Other disorders of liver	45-54	0.34	468	138658
573.0	Other disorders of liver	55-64	0.57	1184	204988
573.0	Other disorders of liver	65-74	0.82	758	91845
250.23	Type 2 diabetes with ophthalmic manifestations	Total	0.48	2265	468659
250.23	Type 2 diabetes with ophthalmic manifestations	35-44	0.17	85	50183
250.23	Type 2 diabetes with ophthalmic manifestations	45-54	0.29	395	135840
250.23	Type 2 diabetes with ophthalmic manifestations	55-64	0.5	998	196931
250.23	Type 2 diabetes with ophthalmic manifestations	65-74	0.91	787	85705
145.0	Cancer of mouth	Total	0.04	210	497546
145.0	Cancer of mouth	35-44	0.02	8	51310
145.0	Cancer of mouth	45-54	0.03	39	141132
145.0	Cancer of mouth	55-64	0.05	102	210114
145.0	Cancer of mouth	65-74	0.06	61	94990
288.11	Neutropenia	Total	0.99	4903	489304
288.11	Neutropenia	35-44	0.53	270	50748
288.11	Neutropenia	45-54	0.72	1011	139371
288.11	Neutropenia	55-64	1.13	2369	206419
288.11	Neutropenia	65-74	1.33	1253	92766
561.2	Flatulence	Total	0.67	2643	394601
561.2	Flatulence	35-44	0.46	210	45533
561.2	Flatulence	45-54	0.58	690	119105
561.2	Flatulence	55-64	0.72	1185	162836
561.2	Flatulence	65-74	0.82	558	67127
250.5	Glycosuria or Acetonuria	Total	0.04	167	468659
250.5	Glycosuria or Acetonuria	35-44	0.12	62	50183
250.5	Glycosuria or Acetonuria	45-54	0.04	53	135840
250.5	Glycosuria or Acetonuria	55-64	0.02	35	196931
250.5	Glycosuria or Acetonuria	65-74	0.02	17	85705
369.5	Conjunctivitis, infectious	Total	0.08	369	486857
369.5	Conjunctivitis, infectious	35-44	0.04	20	50723
369.5	Conjunctivitis, infectious	45-54	0.04	62	139031
369.5	Conjunctivitis, infectious	55-64	0.09	184	205349
369.5	Conjunctivitis, infectious	65-74	0.11	103	91754
389.1	Sensorineural hearing loss	Total	0.15	757	493360
389.1	Sensorineural hearing loss	35-44	0.07	36	51188
389.1	Sensorineural hearing loss	45-54	0.1	147	140619
389.1	Sensorineural hearing loss	55-64	0.17	349	208347
389.1	Sensorineural hearing loss	65-74	0.24	225	93206
427.6	Premature beats	Total	0.23	1048	458792
427.6	Premature beats	35-44	0.08	39	50067
427.6	Premature beats	45-54	0.16	214	135573
427.6	Premature beats	55-64	0.24	461	192722
427.6	Premature beats	65-74	0.41	334	80430
681.6	Cellulitis and abscess of foot, toe	Total	1.64	8082	484382
681.6	Cellulitis and abscess of foot, toe	35-44	1.07	543	50107
681.6	Cellulitis and abscess of foot, toe	45-54	1.27	1777	137767
681.6	Cellulitis and abscess of foot, toe	55-64	1.72	3589	204648
681.6	Cellulitis and abscess of foot, toe	65-74	2.31	2173	91860
830.0	Dislocation	Total	0.54	2675	492462
830.0	Dislocation	35-44	0.69	352	50622
830.0	Dislocation	45-54	0.56	780	139424
830.0	Dislocation	55-64	0.49	1020	208222
830.0	Dislocation	65-74	0.55	523	94194
427.7	Tachycardia NOS	Total	0.77	3580	458792
427.7	Tachycardia NOS	35-44	0.42	210	50067
427.7	Tachycardia NOS	45-54	0.58	796	135573
427.7	Tachycardia NOS	55-64	0.81	1570	192722
427.7	Tachycardia NOS	65-74	1.23	1004	80430
646.0	Other complications of pregnancy NEC	Total	0.64	3186	497242
646.0	Other complications of pregnancy NEC	35-44	4.0	2059	49414
646.0	Other complications of pregnancy NEC	45-54	0.78	1106	140675
646.0	Other complications of pregnancy NEC	55-64	0.01	19	211499
646.0	Other complications of pregnancy NEC	65-74	0.0	2	95654
772.0	Symptoms of the muscles	Total	0.06	309	500081
772.0	Symptoms of the muscles	35-44	0.03	18	51453
772.0	Symptoms of the muscles	45-54	0.05	72	141702
772.0	Symptoms of the muscles	55-64	0.07	145	211359
772.0	Symptoms of the muscles	65-74	0.08	74	95567
221.0	Benign neoplasm of other female genital organs	Total	0.06	272	463219
221.0	Benign neoplasm of other female genital organs	35-44	0.06	28	48283
221.0	Benign neoplasm of other female genital organs	45-54	0.07	86	131061
221.0	Benign neoplasm of other female genital organs	55-64	0.06	114	195023
221.0	Benign neoplasm of other female genital organs	65-74	0.05	44	88852
585.31	Renal dialysis	Total	0.17	831	481142
585.31	Renal dialysis	35-44	0.09	44	50720
585.31	Renal dialysis	45-54	0.14	199	138743
585.31	Renal dialysis	55-64	0.18	362	203009
585.31	Renal dialysis	65-74	0.25	226	88670
286.7	Other and unspecified coagulation defects	Total	0.11	568	496348
286.7	Other and unspecified coagulation defects	35-44	0.12	59	51166
286.7	Other and unspecified coagulation defects	45-54	0.1	142	140910
286.7	Other and unspecified coagulation defects	55-64	0.11	223	209767
286.7	Other and unspecified coagulation defects	65-74	0.15	144	94505
761.0	Cervicalgia	Total	0.29	1465	498963
761.0	Cervicalgia	35-44	0.24	125	51348
761.0	Cervicalgia	45-54	0.27	382	141399
761.0	Cervicalgia	55-64	0.3	645	210873
761.0	Cervicalgia	65-74	0.33	313	95343
619.3	Noninflammatory disorders of cervix	Total	0.71	3495	488638
619.3	Noninflammatory disorders of cervix	35-44	1.07	541	49945
619.3	Noninflammatory disorders of cervix	45-54	0.89	1243	137947
619.3	Noninflammatory disorders of cervix	55-64	0.63	1312	206886
619.3	Noninflammatory disorders of cervix	65-74	0.42	399	93860
613.7	Other signs and symptoms in breast	Total	0.12	621	498194
613.7	Other signs and symptoms in breast	35-44	0.11	56	51231
613.7	Other signs and symptoms in breast	45-54	0.14	192	141078
613.7	Other signs and symptoms in breast	55-64	0.12	263	210617
613.7	Other signs and symptoms in breast	65-74	0.12	110	95268
395.3	Nonrheumatic tricuspid valve disorders	Total	0.04	197	489731
395.3	Nonrheumatic tricuspid valve disorders	35-44	0.01	5	51135
395.3	Nonrheumatic tricuspid valve disorders	45-54	0.02	26	140326
395.3	Nonrheumatic tricuspid valve disorders	55-64	0.05	94	206777
395.3	Nonrheumatic tricuspid valve disorders	65-74	0.08	72	91493
740.9	Osteoarthrosis NOS	Total	1.76	8382	468627
740.9	Osteoarthrosis NOS	35-44	0.46	236	50732
740.9	Osteoarthrosis NOS	45-54	0.9	1240	137277
740.9	Osteoarthrosis NOS	55-64	1.99	3989	196114
740.9	Osteoarthrosis NOS	65-74	3.34	2917	84504
801.0	Fracture of ankle and foot	Total	0.09	460	495626
801.0	Fracture of ankle and foot	35-44	0.09	45	51087
801.0	Fracture of ankle and foot	45-54	0.08	110	140641
801.0	Fracture of ankle and foot	55-64	0.09	188	209460
801.0	Fracture of ankle and foot	65-74	0.12	117	94438
755.1	Congenital deformities of feet	Total	0.06	292	499270
755.1	Congenital deformities of feet	35-44	0.07	35	51319
755.1	Congenital deformities of feet	45-54	0.05	69	141450
755.1	Congenital deformities of feet	55-64	0.07	138	211043
755.1	Congenital deformities of feet	65-74	0.05	50	95458
710.19	Unspecified osteomyelitis	Total	0.03	137	458152
710.19	Unspecified osteomyelitis	35-44	0.02	8	50001
710.19	Unspecified osteomyelitis	45-54	0.02	30	134586
710.19	Unspecified osteomyelitis	55-64	0.03	59	191385
710.19	Unspecified osteomyelitis	65-74	0.05	40	82180
300.8	Acute reaction to stress	Total	0.04	185	441655
300.8	Acute reaction to stress	35-44	0.07	35	47941
300.8	Acute reaction to stress	45-54	0.05	68	130046
300.8	Acute reaction to stress	55-64	0.03	61	184821
300.8	Acute reaction to stress	65-74	0.03	21	78847
159.2	Malignant neoplasm of small intestine, including duodenum	Total	0.06	272	477326
159.2	Malignant neoplasm of small intestine, including duodenum	35-44	0.02	8	50774
159.2	Malignant neoplasm of small intestine, including duodenum	45-54	0.03	41	137994
159.2	Malignant neoplasm of small intestine, including duodenum	55-64	0.06	129	200318
159.2	Malignant neoplasm of small intestine, including duodenum	65-74	0.11	94	88240
571.81	Portal hypertension	Total	0.18	877	486179
571.81	Portal hypertension	35-44	0.09	44	50688
571.81	Portal hypertension	45-54	0.17	233	138658
571.81	Portal hypertension	55-64	0.2	405	204988
571.81	Portal hypertension	65-74	0.21	195	91845
703.1	Ingrowing nail	Total	0.22	1084	491981
703.1	Ingrowing nail	35-44	0.2	102	50642
703.1	Ingrowing nail	45-54	0.2	279	139443
703.1	Ingrowing nail	55-64	0.23	485	207900
703.1	Ingrowing nail	65-74	0.23	218	93996
626.13	Irregular menstrual cycle	Total	0.45	2099	463077
626.13	Irregular menstrual cycle	35-44	0.6	280	46571
626.13	Irregular menstrual cycle	45-54	0.71	913	127615
626.13	Irregular menstrual cycle	55-64	0.41	807	197475
626.13	Irregular menstrual cycle	65-74	0.11	99	91416
687.2	Localized superficial swelling, mass, or lump	Total	0.06	295	492407
687.2	Localized superficial swelling, mass, or lump	35-44	0.04	19	50740
687.2	Localized superficial swelling, mass, or lump	45-54	0.05	76	139667
687.2	Localized superficial swelling, mass, or lump	55-64	0.06	132	208132
687.2	Localized superficial swelling, mass, or lump	65-74	0.07	68	93868
681.1	Cellulitis and abscess of fingers/toes	Total	0.17	826	484382
681.1	Cellulitis and abscess of fingers/toes	35-44	0.12	61	50107
681.1	Cellulitis and abscess of fingers/toes	45-54	0.15	213	137767
681.1	Cellulitis and abscess of fingers/toes	55-64	0.18	360	204648
681.1	Cellulitis and abscess of fingers/toes	65-74	0.21	192	91860
313.3	Autism	Total	0.02	101	499375
313.3	Autism	35-44	0.04	18	51370
313.3	Autism	45-54	0.03	40	141498
313.3	Autism	55-64	0.01	31	211103
313.3	Autism	65-74	0.01	12	95404
853.0	Complication of colostomy or enterostomy	Total	0.16	747	476287
853.0	Complication of colostomy or enterostomy	35-44	0.07	36	50177
853.0	Complication of colostomy or enterostomy	45-54	0.13	174	136981
853.0	Complication of colostomy or enterostomy	55-64	0.16	320	200700
853.0	Complication of colostomy or enterostomy	65-74	0.24	217	88429
444.1	Arterial embolism and thrombosis of lower extremity artery	Total	0.16	790	488142
444.1	Arterial embolism and thrombosis of lower extremity artery	35-44	0.03	17	51100
444.1	Arterial embolism and thrombosis of lower extremity artery	45-54	0.07	103	140019
444.1	Arterial embolism and thrombosis of lower extremity artery	55-64	0.17	344	205978
444.1	Arterial embolism and thrombosis of lower extremity artery	65-74	0.36	326	91045
279.7	Other immunological findings	Total	0.07	345	499703
279.7	Other immunological findings	35-44	0.01	7	51437
279.7	Other immunological findings	45-54	0.04	51	141640
279.7	Other immunological findings	55-64	0.07	153	211182
279.7	Other immunological findings	65-74	0.14	134	95444
557.0	Intestinal malabsorption (non-celiac)	Total	0.11	429	394601
557.0	Intestinal malabsorption (non-celiac)	35-44	0.09	39	45533
557.0	Intestinal malabsorption (non-celiac)	45-54	0.1	118	119105
557.0	Intestinal malabsorption (non-celiac)	55-64	0.12	189	162836
557.0	Intestinal malabsorption (non-celiac)	65-74	0.12	83	67127
276.8	Polydipsia	Total	0.03	165	487225
276.8	Polydipsia	35-44	0.03	16	50968
276.8	Polydipsia	45-54	0.04	52	139777
276.8	Polydipsia	55-64	0.03	63	205617
276.8	Polydipsia	65-74	0.04	34	90863
366.2	Senile cataract	Total	3.11	14957	466454
366.2	Senile cataract	35-44	0.26	132	51074
366.2	Senile cataract	45-54	0.74	1036	138954
