PheCode	Phenotype	Age	Prevalence	Case	Controls
761.0	Cervicalgia	Black	0.36	29	7990
761.0	Cervicalgia	Chinese	0.13	2	1567
761.0	Cervicalgia	Mixed	0.34	10	2898
761.0	Cervicalgia	Other	0.42	27	6395
761.0	Cervicalgia	White	0.29	1348	470339
619.3	Noninflammatory disorders of cervix	Total	0.71	3495	488638
619.3	Noninflammatory disorders of cervix	Asian	0.64	62	9620
619.3	Noninflammatory disorders of cervix	Black	0.85	67	7782
619.3	Noninflammatory disorders of cervix	Chinese	1.23	19	1527
619.3	Noninflammatory disorders of cervix	Mixed	1.02	29	2813
619.3	Noninflammatory disorders of cervix	Other	0.89	56	6248
619.3	Noninflammatory disorders of cervix	White	0.7	3262	460648
613.7	Other signs and symptoms in breast	Total	0.12	621	498194
613.7	Other signs and symptoms in breast	Asian	0.09	9	9779
613.7	Other signs and symptoms in breast	Black	0.23	18	7970
613.7	Other signs and symptoms in breast	Chinese	0.06	1	1567
613.7	Other signs and symptoms in breast	Mixed	0.14	4	2886
613.7	Other signs and symptoms in breast	Other	0.14	9	6392
613.7	Other signs and symptoms in breast	White	0.12	580	469600
395.3	Nonrheumatic tricuspid valve disorders	Total	0.04	197	489731
395.3	Nonrheumatic tricuspid valve disorders	Asian	0.07	7	9605
395.3	Nonrheumatic tricuspid valve disorders	Black	0.08	6	7880
395.3	Nonrheumatic tricuspid valve disorders	Chinese	0.06	1	1549
395.3	Nonrheumatic tricuspid valve disorders	Mixed	0.03	1	2866
395.3	Nonrheumatic tricuspid valve disorders	Other	0.02	1	6307
395.3	Nonrheumatic tricuspid valve disorders	White	0.04	181	461524
740.9	Osteoarthrosis NOS	Total	1.76	8382	468627
740.9	Osteoarthrosis NOS	Asian	1.95	188	9451
740.9	Osteoarthrosis NOS	Black	1.74	136	7698
740.9	Osteoarthrosis NOS	Chinese	0.52	8	1534
740.9	Osteoarthrosis NOS	Mixed	2.02	57	2764
740.9	Osteoarthrosis NOS	Other	1.76	110	6123
740.9	Osteoarthrosis NOS	White	1.76	7883	441057
801.0	Fracture of ankle and foot	Total	0.09	460	495626
801.0	Fracture of ankle and foot	Asian	0.04	4	9769
801.0	Fracture of ankle and foot	Black	0.04	3	7991
801.0	Fracture of ankle and foot	Chinese	0.0	0	1566
801.0	Fracture of ankle and foot	Mixed	0.0	0	2892
801.0	Fracture of ankle and foot	Other	0.02	1	6389
801.0	Fracture of ankle and foot	White	0.1	452	467019
755.1	Congenital deformities of feet	Total	0.06	292	499270
755.1	Congenital deformities of feet	Asian	0.03	3	9805
755.1	Congenital deformities of feet	Black	0.05	4	8000
755.1	Congenital deformities of feet	Chinese	0.0	0	1567
755.1	Congenital deformities of feet	Mixed	0.03	1	2902
755.1	Congenital deformities of feet	Other	0.05	3	6406
755.1	Congenital deformities of feet	White	0.06	281	470590
710.19	Unspecified osteomyelitis	Total	0.03	137	458152
710.19	Unspecified osteomyelitis	Asian	0.03	3	8918
710.19	Unspecified osteomyelitis	Black	0.05	4	7359
710.19	Unspecified osteomyelitis	Chinese	0.0	0	1516
710.19	Unspecified osteomyelitis	Mixed	0.0	0	2706
710.19	Unspecified osteomyelitis	Other	0.05	3	5925
710.19	Unspecified osteomyelitis	White	0.03	127	431728
300.8	Acute reaction to stress	Total	0.04	185	441655
300.8	Acute reaction to stress	Asian	0.06	5	9056
300.8	Acute reaction to stress	Black	0.04	3	7405
300.8	Acute reaction to stress	Chinese	0.07	1	1505
300.8	Acute reaction to stress	Mixed	0.08	2	2545
300.8	Acute reaction to stress	Other	0.12	7	5695
300.8	Acute reaction to stress	White	0.04	167	415449
159.2	Malignant neoplasm of small intestine, including duodenum	Total	0.06	272	477326
159.2	Malignant neoplasm of small intestine, including duodenum	Asian	0.03	3	9486
159.2	Malignant neoplasm of small intestine, including duodenum	Black	0.04	3	7806
159.2	Malignant neoplasm of small intestine, including duodenum	Chinese	0.0	0	1517
159.2	Malignant neoplasm of small intestine, including duodenum	Mixed	0.04	1	2813
159.2	Malignant neoplasm of small intestine, including duodenum	Other	0.03	2	6175
159.2	Malignant neoplasm of small intestine, including duodenum	White	0.06	263	449529
571.81	Portal hypertension	Total	0.18	877	486179
571.81	Portal hypertension	Asian	0.18	17	9535
571.81	Portal hypertension	Black	0.14	11	7783
571.81	Portal hypertension	Chinese	0.13	2	1532
571.81	Portal hypertension	Mixed	0.11	3	2841
571.81	Portal hypertension	Other	0.27	17	6215
571.81	Portal hypertension	White	0.18	827	458273
703.1	Ingrowing nail	Total	0.22	1084	491981
703.1	Ingrowing nail	Asian	0.24	23	9654
703.1	Ingrowing nail	Black	0.1	8	7891
703.1	Ingrowing nail	Chinese	0.13	2	1561
703.1	Ingrowing nail	Mixed	0.21	6	2859
703.1	Ingrowing nail	Other	0.17	11	6311
703.1	Ingrowing nail	White	0.22	1034	463705
626.13	Irregular menstrual cycle	Total	0.45	2099	463077
626.13	Irregular menstrual cycle	Asian	0.45	41	9093
626.13	Irregular menstrual cycle	Black	0.52	37	7109
626.13	Irregular menstrual cycle	Chinese	0.55	8	1445
626.13	Irregular menstrual cycle	Mixed	0.76	20	2598
626.13	Irregular menstrual cycle	Other	0.44	26	5871
626.13	Irregular menstrual cycle	White	0.45	1967	436961
687.2	Localized superficial swelling, mass, or lump	Total	0.06	295	492407
687.2	Localized superficial swelling, mass, or lump	Asian	0.12	12	9648
687.2	Localized superficial swelling, mass, or lump	Black	0.08	6	7897
687.2	Localized superficial swelling, mass, or lump	Chinese	0.06	1	1555
687.2	Localized superficial swelling, mass, or lump	Mixed	0.14	4	2848
687.2	Localized superficial swelling, mass, or lump	Other	0.05	3	6319
687.2	Localized superficial swelling, mass, or lump	White	0.06	269	464140
681.1	Cellulitis and abscess of fingers/toes	Total	0.17	826	484382
681.1	Cellulitis and abscess of fingers/toes	Asian	0.27	26	9484
681.1	Cellulitis and abscess of fingers/toes	Black	0.26	20	7768
681.1	Cellulitis and abscess of fingers/toes	Chinese	0.13	2	1554
681.1	Cellulitis and abscess of fingers/toes	Mixed	0.14	4	2827
681.1	Cellulitis and abscess of fingers/toes	Other	0.13	8	6232
681.1	Cellulitis and abscess of fingers/toes	White	0.17	766	456517
313.3	Autism	Total	0.02	101	499375
313.3	Autism	Asian	0.02	2	9800
313.3	Autism	Black	0.0	0	8002
313.3	Autism	Chinese	0.06	1	1568
313.3	Autism	Mixed	0.0	0	2899
313.3	Autism	Other	0.03	2	6410
313.3	Autism	White	0.02	96	470696
853.0	Complication of colostomy or enterostomy	Total	0.16	747	476287
853.0	Complication of colostomy or enterostomy	Asian	0.1	9	9420
853.0	Complication of colostomy or enterostomy	Black	0.08	6	7669
853.0	Complication of colostomy or enterostomy	Chinese	0.13	2	1525
853.0	Complication of colostomy or enterostomy	Mixed	0.18	5	2788
853.0	Complication of colostomy or enterostomy	Other	0.11	7	6139
853.0	Complication of colostomy or enterostomy	White	0.16	718	448746
444.1	Arterial embolism and thrombosis of lower extremity artery	Total	0.16	790	488142
444.1	Arterial embolism and thrombosis of lower extremity artery	Asian	0.08	8	9625
444.1	Arterial embolism and thrombosis of lower extremity artery	Black	0.06	5	7884
444.1	Arterial embolism and thrombosis of lower extremity artery	Chinese	0.0	0	1550
444.1	Arterial embolism and thrombosis of lower extremity artery	Mixed	0.21	6	2858
444.1	Arterial embolism and thrombosis of lower extremity artery	Other	0.11	7	6275
444.1	Arterial embolism and thrombosis of lower extremity artery	White	0.17	764	459950
279.7	Other immunological findings	Total	0.07	345	499703
279.7	Other immunological findings	Asian	0.06	6	9815
279.7	Other immunological findings	Black	0.16	13	8002
279.7	Other immunological findings	Chinese	0.0	0	1569
279.7	Other immunological findings	Mixed	0.0	0	2908
279.7	Other immunological findings	Other	0.09	6	6409
279.7	Other immunological findings	White	0.07	320	471000
557.0	Intestinal malabsorption (non-celiac)	Total	0.11	429	394601
557.0	Intestinal malabsorption (non-celiac)	Asian	0.05	4	8060
557.0	Intestinal malabsorption (non-celiac)	Black	0.13	9	6713
557.0	Intestinal malabsorption (non-celiac)	Chinese	0.0	0	1391
557.0	Intestinal malabsorption (non-celiac)	Mixed	0.13	3	2383
557.0	Intestinal malabsorption (non-celiac)	Other	0.19	10	5214
557.0	Intestinal malabsorption (non-celiac)	White	0.11	403	370840
276.8	Polydipsia	Total	0.03	165	487225
276.8	Polydipsia	Asian	0.04	4	9478
276.8	Polydipsia	Black	0.06	5	7803
276.8	Polydipsia	Chinese	0.06	1	1549
276.8	Polydipsia	Mixed	0.14	4	2846
276.8	Polydipsia	Other	0.02	1	6252
276.8	Polydipsia	White	0.03	150	459297
366.2	Senile cataract	Total	3.11	14957	466454
366.2	Senile cataract	Asian	5.42	490	8550
366.2	Senile cataract	Black	3.16	238	7305
366.2	Senile cataract	Chinese	3.7	56	1456
366.2	Senile cataract	Mixed	1.92	54	2756
366.2	Senile cataract	Other	3.23	197	5909
366.2	Senile cataract	White	3.06	13922	440478
756.5	Congenital osteodystrophies	Total	0.04	215	499270
756.5	Congenital osteodystrophies	Asian	0.01	1	9805
756.5	Congenital osteodystrophies	Black	0.02	2	8000
756.5	Congenital osteodystrophies	Chinese	0.06	1	1567
756.5	Congenital osteodystrophies	Mixed	0.07	2	2902
756.5	Congenital osteodystrophies	Other	0.06	4	6406
756.5	Congenital osteodystrophies	White	0.04	205	470590
871.0	Open wounds of extremities	Total	1.19	5890	488645
871.0	Open wounds of extremities	Asian	0.92	90	9640
871.0	Open wounds of extremities	Black	0.82	65	7893
871.0	Open wounds of extremities	Chinese	0.38	6	1557
871.0	Open wounds of extremities	Mixed	1.32	38	2843
871.0	Open wounds of extremities	Other	1.05	67	6297
871.0	Open wounds of extremities	White	1.21	5624	460415
915.0	Superficial injury without mention of infection	Total	1.33	6643	492237
915.0	Superficial injury without mention of infection	Asian	1.08	106	9692
915.0	Superficial injury without mention of infection	Black	0.99	79	7922
915.0	Superficial injury without mention of infection	Chinese	0.32	5	1562
915.0	Superficial injury without mention of infection	Mixed	1.14	33	2868
915.0	Superficial injury without mention of infection	Other	1.03	66	6336
915.0	Superficial injury without mention of infection	White	1.35	6354	463857
654.2	Rhesus isoimmunization in pregnancy	Total	0.07	366	495118
654.2	Rhesus isoimmunization in pregnancy	Asian	0.06	6	9643
654.2	Rhesus isoimmunization in pregnancy	Black	0.11	9	7848
654.2	Rhesus isoimmunization in pregnancy	Chinese	0.07	1	1534
654.2	Rhesus isoimmunization in pregnancy	Mixed	0.11	3	2844
654.2	Rhesus isoimmunization in pregnancy	Other	0.03	2	6321
654.2	Rhesus isoimmunization in pregnancy	White	0.07	345	466928
279.11	Deficiency of humoral immunity	Total	0.04	213	499703
279.11	Deficiency of humoral immunity	Asian	0.01	1	9815
279.11	Deficiency of humoral immunity	Black	0.01	1	8002
279.11	Deficiency of humoral immunity	Chinese	0.0	0	1569
279.11	Deficiency of humoral immunity	Mixed	0.0	0	2908
279.11	Deficiency of humoral immunity	Other	0.03	2	6409
279.11	Deficiency of humoral immunity	White	0.04	209	471000
41.2	Streptococcus infection	Total	0.5	2418	477621
41.2	Streptococcus infection	Asian	0.44	41	9220
41.2	Streptococcus infection	Black	0.5	38	7576
41.2	Streptococcus infection	Chinese	0.2	3	1519
41.2	Streptococcus infection	Mixed	0.36	10	2784
41.2	Streptococcus infection	Other	0.6	37	6081
41.2	Streptococcus infection	White	0.51	2289	450441
758.1	Chromosomal anomalies	Total	0.03	149	499418
758.1	Chromosomal anomalies	Asian	0.06	6	9805
758.1	Chromosomal anomalies	Black	0.04	3	8001
758.1	Chromosomal anomalies	Chinese	0.0	0	1565
758.1	Chromosomal anomalies	Mixed	0.03	1	2902
758.1	Chromosomal anomalies	Other	0.05	3	6408
758.1	Chromosomal anomalies	White	0.03	136	470737
586.11	Small kidney	Total	0.06	301	481142
586.11	Small kidney	Asian	0.12	11	9331
586.11	Small kidney	Black	0.12	9	7614
586.11	Small kidney	Chinese	0.0	0	1546
586.11	Small kidney	Mixed	0.04	1	2804
586.11	Small kidney	Other	0.11	7	6119
586.11	Small kidney	White	0.06	273	453728
242.0	Thyrotoxicosis with or without goiter	Total	0.44	2119	474858
242.0	Thyrotoxicosis with or without goiter	Asian	0.52	48	9198
242.0	Thyrotoxicosis with or without goiter	Black	0.69	54	7728
242.0	Thyrotoxicosis with or without goiter	Chinese	0.6	9	1500
242.0	Thyrotoxicosis with or without goiter	Mixed	0.43	12	2771
242.0	Thyrotoxicosis with or without goiter	Other	0.51	31	6099
242.0	Thyrotoxicosis with or without goiter	White	0.44	1965	447562
714.1	Rheumatoid arthritis	Total	0.8	3997	494646
714.1	Rheumatoid arthritis	Asian	1.1	108	9682
714.1	Rheumatoid arthritis	Black	0.75	60	7931
714.1	Rheumatoid arthritis	Chinese	0.45	7	1558
714.1	Rheumatoid arthritis	Mixed	0.62	18	2881
714.1	Rheumatoid arthritis	Other	0.74	47	6346
714.1	Rheumatoid arthritis	White	0.8	3757	466248
426.23	Second degree AV block	Total	0.16	741	458792
426.23	Second degree AV block	Asian	0.19	17	9129
426.23	Second degree AV block	Black	0.16	12	7555
426.23	Second degree AV block	Chinese	0.07	1	1498
426.23	Second degree AV block	Mixed	0.07	2	2744
426.23	Second degree AV block	Other	0.08	5	5953
426.23	Second degree AV block	White	0.16	704	431913
618.6	Vaginal enterocele, congenital or acquired	Total	0.18	878	484670
618.6	Vaginal enterocele, congenital or acquired	Asian	0.07	7	9615
618.6	Vaginal enterocele, congenital or acquired	Black	0.03	2	7869
618.6	Vaginal enterocele, congenital or acquired	Chinese	0.0	0	1548
618.6	Vaginal enterocele, congenital or acquired	Mixed	0.07	2	2837
618.6	Vaginal enterocele, congenital or acquired	Other	0.05	3	6289
618.6	Vaginal enterocele, congenital or acquired	White	0.19	864	456512
531.2	Gastric ulcer	Total	1.22	6045	489950
531.2	Gastric ulcer	Asian	1.49	145	9578
531.2	Gastric ulcer	Black	1.27	101	7855
531.2	Gastric ulcer	Chinese	1.47	23	1538
531.2	Gastric ulcer	Mixed	1.35	39	2846
531.2	Gastric ulcer	Other	1.54	98	6248
531.2	Gastric ulcer	White	1.21	5639	461885
384.4	Perforation of tympanic membrane	Total	0.26	1315	495303
384.4	Perforation of tympanic membrane	Asian	0.53	52	9683
384.4	Perforation of tympanic membrane	Black	0.09	7	7975
384.4	Perforation of tympanic membrane	Chinese	1.09	17	1548
384.4	Perforation of tympanic membrane	Mixed	0.21	6	2887
384.4	Perforation of tympanic membrane	Other	0.42	27	6354
384.4	Perforation of tympanic membrane	White	0.26	1206	466856
687.4	Disturbance of skin sensation	Total	0.83	4130	492407
687.4	Disturbance of skin sensation	Asian	0.99	96	9648
687.4	Disturbance of skin sensation	Black	1.13	90	7897
687.4	Disturbance of skin sensation	Chinese	0.38	6	1555
687.4	Disturbance of skin sensation	Mixed	1.15	33	2848
687.4	Disturbance of skin sensation	Other	0.83	53	6319
687.4	Disturbance of skin sensation	White	0.82	3852	464140
376.0	Disorders of the orbit	Total	0.02	110	488734
376.0	Disorders of the orbit	Asian	0.02	2	9530
376.0	Disorders of the orbit	Black	0.04	3	7846
376.0	Disorders of the orbit	Chinese	0.0	0	1538
376.0	Disorders of the orbit	Mixed	0.04	1	2854
376.0	Disorders of the orbit	Other	0.03	2	6276
376.0	Disorders of the orbit	White	0.02	102	460690
586.2	Cyst of kidney, acquired	Total	0.44	2137	481142
586.2	Cyst of kidney, acquired	Asian	0.44	41	9331
586.2	Cyst of kidney, acquired	Black	0.63	48	7614
586.2	Cyst of kidney, acquired	Chinese	0.32	5	1546
586.2	Cyst of kidney, acquired	Mixed	0.39	11	2804
586.2	Cyst of kidney, acquired	Other	0.6	37	6119
586.2	Cyst of kidney, acquired	White	0.44	1995	453728
456.0	Chronic venous insufficiency [CVI]	Total	0.08	343	449158
456.0	Chronic venous insufficiency [CVI]	Asian	0.12	11	8842
456.0	Chronic venous insufficiency [CVI]	Black	0.01	1	7293
456.0	Chronic venous insufficiency [CVI]	Chinese	0.07	1	1399
456.0	Chronic venous insufficiency [CVI]	Mixed	0.04	1	2611
456.0	Chronic venous insufficiency [CVI]	Other	0.16	9	5783
456.0	Chronic venous insufficiency [CVI]	White	0.08	320	423230
535.1	Acute gastritis	Total	0.37	1701	455544
535.1	Acute gastritis	Asian	0.37	32	8710
535.1	Acute gastritis	Black	0.33	24	7283
535.1	Acute gastritis	Chinese	0.21	3	1441
535.1	Acute gastritis	Mixed	0.37	10	2680
535.1	Acute gastritis	Other	0.62	36	5771
535.1	Acute gastritis	White	0.37	1596	429659
495.0	Asthma	Total	7.59	37138	452084
495.0	Asthma	Asian	9.78	951	8776
495.0	Asthma	Black	8.7	692	7262
495.0	Asthma	Chinese	5.07	79	1478
495.0	Asthma	Mixed	9.65	276	2584
495.0	Asthma	Other	8.36	528	5790
495.0	Asthma	White	7.51	34612	426194
290.1	Dementias	Total	0.32	1587	489014
290.1	Dementias	Asian	0.23	22	9629
290.1	Dementias	Black	0.42	33	7839
290.1	Dementias	Chinese	0.0	0	1560
290.1	Dementias	Mixed	0.25	7	2845
290.1	Dementias	Other	0.32	20	6249
290.1	Dementias	White	0.33	1505	460892
589.0	Abnormal results of function study of kidney	Total	0.04	197	481142
589.0	Abnormal results of function study of kidney	Asian	0.09	8	9331
589.0	Abnormal results of function study of kidney	Black	0.09	7	7614
589.0	Abnormal results of function study of kidney	Chinese	0.06	1	1546
589.0	Abnormal results of function study of kidney	Mixed	0.0	0	2804
589.0	Abnormal results of function study of kidney	Other	0.08	5	6119
589.0	Abnormal results of function study of kidney	White	0.04	176	453728
599.1	Urinary obstruction	Total	0.05	237	466682
599.1	Urinary obstruction	Asian	0.01	1	9142
599.1	Urinary obstruction	Black	0.04	3	7542
599.1	Urinary obstruction	Chinese	0.07	1	1503
599.1	Urinary obstruction	Mixed	0.0	0	2743
599.1	Urinary obstruction	Other	0.07	4	6009
599.1	Urinary obstruction	White	0.05	228	439743
226.0	Benign neoplasm of thyroid glands	Total	0.07	370	498117
226.0	Benign neoplasm of thyroid glands	Asian	0.08	8	9776
226.0	Benign neoplasm of thyroid glands	Black	0.08	6	7938
226.0	Benign neoplasm of thyroid glands	Chinese	0.0	0	1560
226.0	Benign neoplasm of thyroid glands	Mixed	0.03	1	2893
226.0	Benign neoplasm of thyroid glands	Other	0.09	6	6378
226.0	Benign neoplasm of thyroid glands	White	0.07	349	469572
516.1	Hemoptysis	Total	0.6	2987	497319
516.1	Hemoptysis	Asian	0.8	79	9744
516.1	Hemoptysis	Black	0.65	52	7966
516.1	Hemoptysis	Chinese	0.51	8	1561
516.1	Hemoptysis	Mixed	0.96	28	2880
516.1	Hemoptysis	Other	0.75	48	6372
516.1	Hemoptysis	White	0.59	2772	468796
740.12	Osteoarthrosis, localized, secondary	Total	0.08	368	468627
740.12	Osteoarthrosis, localized, secondary	Asian	0.06	6	9451
740.12	Osteoarthrosis, localized, secondary	Black	0.08	6	7698
740.12	Osteoarthrosis, localized, secondary	Chinese	0.13	2	1534
740.12	Osteoarthrosis, localized, secondary	Mixed	0.07	2	2764
740.12	Osteoarthrosis, localized, secondary	Other	0.05	3	6123
740.12	Osteoarthrosis, localized, secondary	White	0.08	349	441057
701.6	Acquired acanthosis nigricans	Total	0.03	150	493586
701.6	Acquired acanthosis nigricans	Asian	0.04	4	9700
701.6	Acquired acanthosis nigricans	Black	0.01	1	7913
701.6	Acquired acanthosis nigricans	Chinese	0.06	1	1552
701.6	Acquired acanthosis nigricans	Mixed	0.03	1	2862
701.6	Acquired acanthosis nigricans	Other	0.02	1	6353
701.6	Acquired acanthosis nigricans	White	0.03	142	465206
382.0	Otalgia	Total	0.08	405	495303
382.0	Otalgia	Asian	0.09	9	9683
382.0	Otalgia	Black	0.09	7	7975
382.0	Otalgia	Chinese	0.0	0	1548
382.0	Otalgia	Mixed	0.1	3	2887
382.0	Otalgia	Other	0.05	3	6354
382.0	Otalgia	White	0.08	383	466856
282.9	Other hereditary hemolytic anemias	Total	0.03	146	470418
282.9	Other hereditary hemolytic anemias	Asian	0.03	3	8776
282.9	Other hereditary hemolytic anemias	Black	0.14	10	6955
282.9	Other hereditary hemolytic anemias	Chinese	0.07	1	1495
282.9	Other hereditary hemolytic anemias	Mixed	0.04	1	2702
