PheCode	Phenotype	Age	Prevalence	Case	Controls
613.7	Other signs and symptoms in breast	Total	0.12	621	498194
613.7	Other signs and symptoms in breast	Female	0.23	614	270177
613.7	Other signs and symptoms in breast	Male	0.0	7	228017
395.3	Nonrheumatic tricuspid valve disorders	Total	0.04	197	489731
395.3	Nonrheumatic tricuspid valve disorders	Female	0.03	85	267511
395.3	Nonrheumatic tricuspid valve disorders	Male	0.05	112	222220
740.9	Osteoarthrosis NOS	Total	1.76	8382	468627
740.9	Osteoarthrosis NOS	Female	2.07	5369	253513
740.9	Osteoarthrosis NOS	Male	1.38	3013	215114
801.0	Fracture of ankle and foot	Total	0.09	460	495626
801.0	Fracture of ankle and foot	Female	0.08	213	269827
801.0	Fracture of ankle and foot	Male	0.11	247	225799
755.1	Congenital deformities of feet	Total	0.06	292	499270
755.1	Congenital deformities of feet	Female	0.07	195	271602
755.1	Congenital deformities of feet	Male	0.04	97	227668
710.19	Unspecified osteomyelitis	Total	0.03	137	458152
710.19	Unspecified osteomyelitis	Female	0.02	40	248077
710.19	Unspecified osteomyelitis	Male	0.05	97	210075
300.8	Acute reaction to stress	Total	0.04	185	441655
300.8	Acute reaction to stress	Female	0.04	107	245022
300.8	Acute reaction to stress	Male	0.04	78	196633
159.2	Malignant neoplasm of small intestine, including duodenum	Total	0.06	272	477326
159.2	Malignant neoplasm of small intestine, including duodenum	Female	0.05	120	260716
159.2	Malignant neoplasm of small intestine, including duodenum	Male	0.07	152	216610
571.81	Portal hypertension	Total	0.18	877	486179
571.81	Portal hypertension	Female	0.11	284	265153
571.81	Portal hypertension	Male	0.27	593	221026
703.1	Ingrowing nail	Total	0.22	1084	491981
703.1	Ingrowing nail	Female	0.19	509	268050
703.1	Ingrowing nail	Male	0.26	575	223931
626.13	Irregular menstrual cycle	Total	0.45	2099	463077
626.13	Irregular menstrual cycle	Female	0.89	2099	235021
626.13	Irregular menstrual cycle	Male	0.0	0	228056
687.2	Localized superficial swelling, mass, or lump	Total	0.06	295	492407
687.2	Localized superficial swelling, mass, or lump	Female	0.06	174	267934
687.2	Localized superficial swelling, mass, or lump	Male	0.05	121	224473
681.1	Cellulitis and abscess of fingers/toes	Total	0.17	826	484382
681.1	Cellulitis and abscess of fingers/toes	Female	0.14	368	265342
681.1	Cellulitis and abscess of fingers/toes	Male	0.21	458	219040
313.3	Autism	Total	0.02	101	499375
313.3	Autism	Female	0.01	32	271962
313.3	Autism	Male	0.03	69	227413
853.0	Complication of colostomy or enterostomy	Total	0.16	747	476287
853.0	Complication of colostomy or enterostomy	Female	0.14	360	259809
853.0	Complication of colostomy or enterostomy	Male	0.18	387	216478
444.1	Arterial embolism and thrombosis of lower extremity artery	Total	0.16	790	488142
444.1	Arterial embolism and thrombosis of lower extremity artery	Female	0.07	197	267338
444.1	Arterial embolism and thrombosis of lower extremity artery	Male	0.27	593	220804
279.7	Other immunological findings	Total	0.07	345	499703
279.7	Other immunological findings	Female	0.03	73	272095
279.7	Other immunological findings	Male	0.12	272	227608
557.0	Intestinal malabsorption (non-celiac)	Total	0.11	429	394601
557.0	Intestinal malabsorption (non-celiac)	Female	0.13	276	212610
557.0	Intestinal malabsorption (non-celiac)	Male	0.08	153	181991
276.8	Polydipsia	Total	0.03	165	487225
276.8	Polydipsia	Female	0.04	102	266084
276.8	Polydipsia	Male	0.03	63	221141
366.2	Senile cataract	Total	3.11	14957	466454
366.2	Senile cataract	Female	3.27	8547	253224
366.2	Senile cataract	Male	2.92	6410	213230
756.5	Congenital osteodystrophies	Total	0.04	215	499270
756.5	Congenital osteodystrophies	Female	0.04	120	271602
756.5	Congenital osteodystrophies	Male	0.04	95	227668
871.0	Open wounds of extremities	Total	1.19	5890	488645
871.0	Open wounds of extremities	Female	0.79	2124	268058
871.0	Open wounds of extremities	Male	1.68	3766	220587
915.0	Superficial injury without mention of infection	Total	1.33	6643	492237
915.0	Superficial injury without mention of infection	Female	1.12	3049	268566
915.0	Superficial injury without mention of infection	Male	1.58	3594	223671
654.2	Rhesus isoimmunization in pregnancy	Total	0.07	366	495118
654.2	Rhesus isoimmunization in pregnancy	Female	0.14	366	267059
654.2	Rhesus isoimmunization in pregnancy	Male	0.0	0	228059
279.11	Deficiency of humoral immunity	Total	0.04	213	499703
279.11	Deficiency of humoral immunity	Female	0.04	114	272095
279.11	Deficiency of humoral immunity	Male	0.04	99	227608
41.2	Streptococcus infection	Total	0.5	2418	477621
41.2	Streptococcus infection	Female	0.41	1087	261072
41.2	Streptococcus infection	Male	0.61	1331	216549
758.1	Chromosomal anomalies	Total	0.03	149	499418
758.1	Chromosomal anomalies	Female	0.03	88	271779
758.1	Chromosomal anomalies	Male	0.03	61	227639
586.11	Small kidney	Total	0.06	301	481142
586.11	Small kidney	Female	0.05	134	264094
586.11	Small kidney	Male	0.08	167	217048
242.0	Thyrotoxicosis with or without goiter	Total	0.44	2119	474858
242.0	Thyrotoxicosis with or without goiter	Female	0.63	1607	251658
242.0	Thyrotoxicosis with or without goiter	Male	0.23	512	223200
714.1	Rheumatoid arthritis	Total	0.8	3997	494646
714.1	Rheumatoid arthritis	Female	1.04	2824	268585
714.1	Rheumatoid arthritis	Male	0.52	1173	226061
426.23	Second degree AV block	Total	0.16	741	458792
426.23	Second degree AV block	Female	0.09	230	255264
426.23	Second degree AV block	Male	0.25	511	203528
618.6	Vaginal enterocele, congenital or acquired	Total	0.18	878	484670
618.6	Vaginal enterocele, congenital or acquired	Female	0.34	878	256617
618.6	Vaginal enterocele, congenital or acquired	Male	0.0	0	228053
531.2	Gastric ulcer	Total	1.22	6045	489950
531.2	Gastric ulcer	Female	1.14	3097	267657
531.2	Gastric ulcer	Male	1.31	2948	222293
384.4	Perforation of tympanic membrane	Total	0.26	1315	495303
384.4	Perforation of tympanic membrane	Female	0.26	702	269679
384.4	Perforation of tympanic membrane	Male	0.27	613	225624
687.4	Disturbance of skin sensation	Total	0.83	4130	492407
687.4	Disturbance of skin sensation	Female	0.86	2336	267934
687.4	Disturbance of skin sensation	Male	0.79	1794	224473
376.0	Disorders of the orbit	Total	0.02	110	488734
376.0	Disorders of the orbit	Female	0.02	57	265636
376.0	Disorders of the orbit	Male	0.02	53	223098
586.2	Cyst of kidney, acquired	Total	0.44	2137	481142
586.2	Cyst of kidney, acquired	Female	0.31	830	264094
586.2	Cyst of kidney, acquired	Male	0.6	1307	217048
456.0	Chronic venous insufficiency [CVI]	Total	0.08	343	449158
456.0	Chronic venous insufficiency [CVI]	Female	0.06	144	244561
456.0	Chronic venous insufficiency [CVI]	Male	0.1	199	204597
535.1	Acute gastritis	Total	0.37	1701	455544
535.1	Acute gastritis	Female	0.35	877	248156
535.1	Acute gastritis	Male	0.4	824	207388
495.0	Asthma	Total	7.59	37138	452084
495.0	Asthma	Female	8.42	22506	244832
495.0	Asthma	Male	6.59	14632	207252
290.1	Dementias	Total	0.32	1587	489014
290.1	Dementias	Female	0.27	727	267399
290.1	Dementias	Male	0.39	860	221615
589.0	Abnormal results of function study of kidney	Total	0.04	197	481142
589.0	Abnormal results of function study of kidney	Female	0.03	78	264094
589.0	Abnormal results of function study of kidney	Male	0.05	119	217048
599.1	Urinary obstruction	Total	0.05	237	466682
599.1	Urinary obstruction	Female	0.02	61	255797
599.1	Urinary obstruction	Male	0.08	176	210885
226.0	Benign neoplasm of thyroid glands	Total	0.07	370	498117
226.0	Benign neoplasm of thyroid glands	Female	0.11	304	270815
226.0	Benign neoplasm of thyroid glands	Male	0.03	66	227302
516.1	Hemoptysis	Total	0.6	2987	497319
516.1	Hemoptysis	Female	0.46	1255	271063
516.1	Hemoptysis	Male	0.76	1732	226256
740.12	Osteoarthrosis, localized, secondary	Total	0.08	368	468627
740.12	Osteoarthrosis, localized, secondary	Female	0.08	203	253513
740.12	Osteoarthrosis, localized, secondary	Male	0.08	165	215114
701.6	Acquired acanthosis nigricans	Total	0.03	150	493586
701.6	Acquired acanthosis nigricans	Female	0.03	76	268105
701.6	Acquired acanthosis nigricans	Male	0.03	74	225481
382.0	Otalgia	Total	0.08	405	495303
382.0	Otalgia	Female	0.09	247	269679
382.0	Otalgia	Male	0.07	158	225624
282.9	Other hereditary hemolytic anemias	Total	0.03	146	470418
282.9	Other hereditary hemolytic anemias	Female	0.03	83	254494
282.9	Other hereditary hemolytic anemias	Male	0.03	63	215924
961.0	Poisoning by other anti-infectives	Total	0.14	655	461001
961.0	Poisoning by other anti-infectives	Female	0.2	490	246290
961.0	Poisoning by other anti-infectives	Male	0.08	165	214711
729.0	Other disorders of soft tissues	Total	0.34	1586	470973
729.0	Other disorders of soft tissues	Female	0.36	920	256374
729.0	Other disorders of soft tissues	Male	0.31	666	214599
290.3	Other persistent mental disorders due to conditions classified elsewhere	Total	0.03	125	489014
290.3	Other persistent mental disorders due to conditions classified elsewhere	Female	0.01	25	267399
290.3	Other persistent mental disorders due to conditions classified elsewhere	Male	0.05	100	221615
261.4	Vitamin D deficiency	Total	0.27	1363	495737
261.4	Vitamin D deficiency	Female	0.35	942	269608
261.4	Vitamin D deficiency	Male	0.19	421	226129
782.3	Edema	Total	0.59	2945	497223
782.3	Edema	Female	0.52	1425	270810
782.3	Edema	Male	0.67	1520	226413
602.0	Other disorders of prostate	Total	0.39	1861	474083
602.0	Other disorders of prostate	Female	0.0	0	272204
602.0	Other disorders of prostate	Male	0.91	1861	201879
870.1	Open wound or laceration of eye or eyelid	Total	0.15	739	488645
870.1	Open wound or laceration of eye or eyelid	Female	0.09	231	268058
870.1	Open wound or laceration of eye or eyelid	Male	0.23	508	220587
728.2	Laxity of ligament or hypermobility syndrome	Total	0.04	180	470973
728.2	Laxity of ligament or hypermobility syndrome	Female	0.05	132	256374
728.2	Laxity of ligament or hypermobility syndrome	Male	0.02	48	214599
270.32	Paraproteinemia	Total	0.07	372	499210
270.32	Paraproteinemia	Female	0.06	161	271854
270.32	Paraproteinemia	Male	0.09	211	227356
859.0	Complication due to other implant and internal device	Total	0.95	4550	476287
859.0	Complication due to other implant and internal device	Female	1.02	2667	259809
859.0	Complication due to other implant and internal device	Male	0.86	1883	216478
427.9	Palpitations	Total	1.2	5594	458792
427.9	Palpitations	Female	1.4	3613	255264
427.9	Palpitations	Male	0.96	1981	203528
174.3	Neoplasm of uncertain behavior of breast	Total	0.03	146	473807
174.3	Neoplasm of uncertain behavior of breast	Female	0.06	143	245965
174.3	Neoplasm of uncertain behavior of breast	Male	0.0	3	227842
202.2	Non-Hodgkins lymphoma	Total	0.42	2100	494261
202.2	Non-Hodgkins lymphoma	Female	0.35	952	269577
202.2	Non-Hodgkins lymphoma	Male	0.51	1148	224684
790.1	Elevated sedimentation rate	Total	0.02	113	490106
790.1	Elevated sedimentation rate	Female	0.03	70	269672
790.1	Elevated sedimentation rate	Male	0.02	43	220434
691.0	Congenital anomalies of skin	Total	0.02	108	494289
691.0	Congenital anomalies of skin	Female	0.02	61	268670
691.0	Congenital anomalies of skin	Male	0.02	47	225619
204.0	Leukemia	Total	0.13	656	494261
204.0	Leukemia	Female	0.1	271	269577
204.0	Leukemia	Male	0.17	385	224684
394.7	Disease of tricuspid valve	Total	0.41	2033	489731
394.7	Disease of tricuspid valve	Female	0.33	893	267511
394.7	Disease of tricuspid valve	Male	0.51	1140	222220
352.1	Trigeminal nerve disorders [CN5]	Total	0.14	679	480141
352.1	Trigeminal nerve disorders [CN5]	Female	0.18	472	259003
352.1	Trigeminal nerve disorders [CN5]	Male	0.09	207	221138
930.0	Allergic reaction to food	Total	0.06	273	494278
930.0	Allergic reaction to food	Female	0.07	178	268916
930.0	Allergic reaction to food	Male	0.04	95	225362
425.1	Primary/intrinsic cardiomyopathies	Total	0.32	1606	495513
425.1	Primary/intrinsic cardiomyopathies	Female	0.21	582	270495
425.1	Primary/intrinsic cardiomyopathies	Male	0.45	1024	225018
502.0	Postinflammatory pulmonary fibrosis	Total	0.31	1499	482092
502.0	Postinflammatory pulmonary fibrosis	Female	0.23	605	264623
502.0	Postinflammatory pulmonary fibrosis	Male	0.41	894	217469
526.1	Cysts of the jaws	Total	0.09	431	485832
526.1	Cysts of the jaws	Female	0.07	194	264064
526.1	Cysts of the jaws	Male	0.11	237	221768
287.3	Thrombocytopenia	Total	0.4	1994	496348
287.3	Thrombocytopenia	Female	0.33	896	270348
287.3	Thrombocytopenia	Male	0.48	1098	226000
870.2	Open wound of ear	Total	0.05	240	488645
870.2	Open wound of ear	Female	0.03	80	268058
870.2	Open wound of ear	Male	0.07	160	220587
364.41	Keratoconus	Total	0.03	131	482838
364.41	Keratoconus	Female	0.02	51	263427
364.41	Keratoconus	Male	0.04	80	219411
276.14	Hypopotassemia	Total	0.55	2696	487225
276.14	Hypopotassemia	Female	0.59	1569	266084
276.14	Hypopotassemia	Male	0.51	1127	221141
530.0	Diseases of esophagus	Total	0.2	871	442592
530.0	Diseases of esophagus	Female	0.17	415	241260
530.0	Diseases of esophagus	Male	0.23	456	201332
8.5	Bacterial enteritis	Total	0.59	2951	494563
8.5	Bacterial enteritis	Female	0.6	1622	269181
8.5	Bacterial enteritis	Male	0.59	1329	225382
973.0	Poisoning by agents primarily affecting the gastrointestinal system	Total	0.03	147	461001
973.0	Poisoning by agents primarily affecting the gastrointestinal system	Female	0.03	74	246290
973.0	Poisoning by agents primarily affecting the gastrointestinal system	Male	0.03	73	214711
674.0	Other complications of the puerperium NEC	Total	0.07	362	499745
674.0	Other complications of the puerperium NEC	Female	0.13	362	271685
674.0	Other complications of the puerperium NEC	Male	0.0	0	228060
427.42	Cardiac arrest	Total	0.35	1606	458792
427.42	Cardiac arrest	Female	0.19	483	255264
427.42	Cardiac arrest	Male	0.55	1123	203528
715.2	Ankylosing spondylitis	Total	0.12	572	494646
715.2	Ankylosing spondylitis	Female	0.07	181	268585
715.2	Ankylosing spondylitis	Male	0.17	391	226061
71.1	HIV infection, symptomatic	Total	0.04	209	492293
71.1	HIV infection, symptomatic	Female	0.01	36	267844
71.1	HIV infection, symptomatic	Male	0.08	173	224449
381.2	Eustachian tube disorders	Total	0.05	260	495303
381.2	Eustachian tube disorders	Female	0.06	160	269679
381.2	Eustachian tube disorders	Male	0.04	100	225624
292.1	Aphasia/speech disturbance	Total	0.49	2386	489014
292.1	Aphasia/speech disturbance	Female	0.41	1108	267399
292.1	Aphasia/speech disturbance	Male	0.57	1278	221615
446.4	Wegener's granulomatosis	Total	0.05	245	488142
446.4	Wegener's granulomatosis	Female	0.04	113	267338
446.4	Wegener's granulomatosis	Male	0.06	132	220804
279.1	Immunity deficiency	Total	0.03	138	499703
279.1	Immunity deficiency	Female	0.03	72	272095
279.1	Immunity deficiency	Male	0.03	66	227608
972.0	Poisoning by agents primarily affecting the cardiovascular system	Total	0.07	322	461001
972.0	Poisoning by agents primarily affecting the cardiovascular system	Female	0.05	132	246290
972.0	Poisoning by agents primarily affecting the cardiovascular system	Male	0.09	190	214711
726.0	Peripheral enthesopathies and allied syndromes	Total	2.49	12027	470973
726.0	Peripheral enthesopathies and allied syndromes	Female	2.43	6397	256374
726.0	Peripheral enthesopathies and allied syndromes	Male	2.56	5630	214599
433.11	Occlusion of cerebral arteries, with cerebral infarction	Total	0.04	207	485596
433.11	Occlusion of cerebral arteries, with cerebral infarction	Female	0.02	64	266169
433.11	Occlusion of cerebral arteries, with cerebral infarction	Male	0.07	143	219427
253.1	Pituitary hyperfunction	Total	0.03	140	494804
253.1	Pituitary hyperfunction	Female	0.03	87	269222
253.1	Pituitary hyperfunction	Male	0.02	53	225582
870.3	Other open wound of head and face	Total	0.86	4247	488645
870.3	Other open wound of head and face	Female	0.58	1552	268058
870.3	Other open wound of head and face	Male	1.21	2695	220587
642.0	Hypertension complicating pregnancy, childbirth, and the puerperium	Total	0.27	1334	498836
642.0	Hypertension complicating pregnancy, childbirth, and the puerperium	Female	0.49	1334	270776
642.0	Hypertension complicating pregnancy, childbirth, and the puerperium	Male	0.0	0	228060
560.1	Paralytic ileus	Total	0.22	858	394601
560.1	Paralytic ileus	Female	0.14	300	212610
560.1	Paralytic ileus	Male	0.31	558	181991
348.0	Other conditions of brain	Total	0.05	227	480324
348.0	Other conditions of brain	Female	0.02	65	262564
348.0	Other conditions of brain	Male	0.07	162	217760
694.1	Vitiligo	Total	0.02	101	494289
694.1	Vitiligo	Female	0.03	68	268670
694.1	Vitiligo	Male	0.01	33	225619
592.13	Chronic interstitial cystitis	Total	0.08	362	460745
592.13	Chronic interstitial cystitis	Female	0.12	308	251862
592.13	Chronic interstitial cystitis	Male	0.03	54	208883
276.41	Acidosis	Total	0.4	1940	487225
276.41	Acidosis	Female	0.3	791	266084
276.41	Acidosis	Male	0.52	1149	221141
8.52	Intestinal infection due to C. difficile	Total	0.2	1009	494563
8.52	Intestinal infection due to C. difficile	Female	0.19	519	269181
8.52	Intestinal infection due to C. difficile	Male	0.22	490	225382
317.11	Alcoholic liver damage	Total	0.26	1201	458340
317.11	Alcoholic liver damage	Female	0.1	247	254795
317.11	Alcoholic liver damage	Male	0.47	954	203545
380.0	Disorders of external ear	Total	0.17	870	498502
380.0	Disorders of external ear	Female	0.16	424	271409
380.0	Disorders of external ear	Male	0.2	446	227093
751.11	Congenital anomalies of female genital organs	Total	0.12	581	497444
751.11	Congenital anomalies of female genital organs	Female	0.21	581	270799
751.11	Congenital anomalies of female genital organs	Male	0.0	0	226645
496.21	Obstructive chronic bronchitis	Total	0.97	4418	452084
496.21	Obstructive chronic bronchitis	Female	0.79	1948	244832
496.21	Obstructive chronic bronchitis	Male	1.18	2470	207252
603.1	Hydrocele	Total	0.39	1853	472891
603.1	Hydrocele	Female	0.0	0	272355
